"Points:0","Points:1","Points:2","U:0","U:1","U:2","cp","p"
0.49936,0.4,-0.21742,0,0,0,-33.852,-272.38
0.51216,0.4,-0.21662,0,0,0,-33.866,-315.86
0.49935,0.4125,-0.21741,0,0,0,-33.841,-241.03
0.52565,0.4,-0.21567,0,0,0,-33.919,-474.76
0.49935,0.42499,-0.21741,0,0,0,-33.834,-220.66
0.22515,0.51248,-0.24125,0,0,0,-33.741,60.217
0.22517,0.5,-0.24135,0,0,0,-33.739,65.097
0.21262,0.525,-0.24199,0,0,0,-33.721,118.56
0.20017,0.52503,-0.24337,0,0,0,-33.807,-138.21
0.32429,0.51208,-0.23243,0,0,0,-33.811,-151.38
0.32432,0.49979,-0.23296,0,0,0,-33.808,-140.55
0.31193,0.52463,-0.23216,0,0,0,-33.809,-145.27
0.29954,0.52466,-0.23352,0,0,0,-33.81,-147.76
0.42446,0.5238,-0.21284,0,0,0,-33.849,-264.23
0.41199,0.52376,-0.21555,0,0,0,-33.853,-276.4
0.41224,0.51174,-0.22031,0,0,0,-33.829,-204.03
0.42451,0.51156,-0.21849,0,0,0,-33.826,-196.36
0.40003,0.49975,-0.22428,0,0,0,-33.812,-153.99
0.4124,0.49963,-0.22289,0,0,0,-33.826,-195.39
0.39985,0.51187,-0.22209,0,0,0,-33.815,-162.93
0.42479,0.49954,-0.22137,0,0,0,-33.83,-206.28
0.39946,0.5236,-0.21826,0,0,0,-33.808,-142.27
-0.97553,0.61251,-0.23312,0,0,0,-33.89,-386.48
-0.98782,0.61253,-0.23169,0,0,0,-33.886,-374.03
-0.98783,0.62498,-0.23171,0,0,0,-33.898,-410.77
-0.97555,0.62496,-0.23317,0,0,0,-33.904,-429.76
-0.87512,0.60008,-0.24598,0,0,0,-33.756,13.807
-0.87521,0.61205,-0.24702,0,0,0,-33.789,-83.35
-0.90009,0.62462,-0.24487,0,0,0,-33.871,-329.93
-0.88774,0.62426,-0.24712,0,0,0,-33.837,-228.7
-0.87558,0.62366,-0.24942,0,0,0,-33.804,-129.79
0.014417,0.61387,-0.23386,0,0,0,-33.783,-65.138
0.024744,0.61238,-0.23246,0,0,0,-33.785,-70.91
0.024474,0.61918,-0.21824,0,0,0,-33.774,-40.387
0.011873,0.62101,-0.2177,0,0,0,-33.777,-46.79
0.010698,0.61833,-0.23025,0,0,0,-33.781,-60.703
-0.00038983,0.61835,-0.23192,0,0,0,-33.753,23.255
-5.8218e-05,0.60969,-0.24404,0,0,0,-33.737,73.009
0.012244,0.60852,-0.24347,0,0,0,-33.749,34.475
0.11512,0.60197,-0.21949,0,0,0,-33.786,-74.364
0.11106,0.60636,-0.21555,0,0,0,-33.781,-61.574
0.099673,0.6064,-0.2179,0,0,0,-33.739,65.837
0.12517,0.60119,-0.21724,0,0,0,-33.791,-90.359
0.12492,0.59544,-0.22959,0,0,0,-33.769,-24.726
-1.7868,0.71486,-0.21867,0,0,0,-33.779,-54.103
-1.7867,0.71444,-0.23416,0,0,0,-33.779,-54.307
-1.7746,0.71783,-0.23425,0,0,0,-33.776,-44.366
-1.7747,0.71822,-0.2187,0,0,0,-33.777,-47.956
-1.5746,0.013948,-0.10938,0,0,0,-33.822,-184.01
-1.5746,0.013932,-0.125,0,0,0,-33.82,-178.15
-1.588,0.015524,-0.125,0,0,0,-33.8,-117.8
-1.588,0.015546,-0.10937,0,0,0,-33.802,-122.31
-1.6002,0.018187,-0.12499,0,0,0,-33.782,-63.878
-1.6002,0.018225,-0.10937,0,0,0,-33.783,-66.352
-1.6002,0.01823,-0.093754,0,0,0,-33.783,-67.55
-1.588,0.015548,-0.093753,0,0,0,-33.802,-124.27
0.62544,0.020828,-0.10908,0,0,0,-33.747,41.768
0.61236,0.018722,-0.10923,0,0,0,-33.725,106.37
0.61227,0.020415,-0.093097,0,0,0,-33.752,27.338
0.62522,0.022982,-0.092699,0,0,0,-33.781,-59.897
0.59995,0.01642,-0.10936,0,0,0,-33.771,-30.612
0.61227,0.0206,-0.12551,0,0,0,-33.716,134.56
0.59998,0.017844,-0.12548,0,0,0,-33.78,-58.042
0.81229,0.048825,-0.10866,0,0,0,-33.611,451.05
0.83752,0.049475,-0.10855,0,0,0,-33.613,444.36
0.85,0.049603,-0.10851,0,0,0,-33.622,418.38
1.0245,0.015376,-0.093749,0,0,0,-33.723,115.04
1.0245,0.015376,-0.10937,0,0,0,-33.729,97.22
1.0124,0.018454,-0.10937,0,0,0,-33.64,363.04
1.0124,0.018454,-0.09375,0,0,0,-33.631,389.72
1.0002,0.020974,-0.125,0,0,0,-33.624,410.74
1.0002,0.020975,-0.10938,0,0,0,-33.615,438.42
1.0124,0.018454,-0.125,0,0,0,-33.647,340.81
1.0245,0.015376,-0.125,0,0,0,-33.734,79.632
1.0002,0.020976,-0.093751,0,0,0,-33.602,476.08
1.125,0.0087717,-0.10938,0,0,0,-33.949,-564.28
1.125,0.0087717,-0.125,0,0,0,-33.949,-564.13
1.1125,0.0088086,-0.09375,0,0,0,-33.932,-512.21
1.1,0.0090846,-0.093749,0,0,0,-33.912,-452.71
1.205,0.033412,-0.125,0,0,0,-33.635,377.33
1.205,0.033409,-0.10938,0,0,0,-33.639,365.13
1.205,0.033409,-0.078131,0,0,0,-33.652,327.62
1.205,0.033408,-0.062506,0,0,0,-33.659,304.49
1.2064,0.22467,-0.10833,0,0,0,-33.494,800.5
1.2091,0.21266,-0.092893,0,0,0,-33.433,983.71
1.2087,0.2246,-0.092855,0,0,0,-33.44,961.96
1.2009,0.22456,-0.12165,0,0,0,-33.545,646.86
1.0997,0.30573,-0.093491,0,0,0,-33.634,382.22
1.1115,0.30049,-0.093313,0,0,0,-33.6,483.71
1.1241,0.29518,-0.093592,0,0,0,-33.651,330.7
1.1227,0.29518,-0.10741,0,0,0,-33.655,317.79
0.59935,0.50056,-0.093741,0,0,0,-33.712,146.68
0.61257,0.49702,-0.093742,0,0,0,-33.763,-5.0216
0.11209,0.61112,-0.09375,0,0,0,-33.781,-60.68
0.11208,0.61112,-0.10937,0,0,0,-33.781,-60.323
0.12547,0.60932,-0.10938,0,0,0,-33.802,-122.06
0.12547,0.60932,-0.09375,0,0,0,-33.801,-120.71
-1.8996,0.72258,-0.093601,0,0,0,-33.762,-2.9185
-1.8856,0.72056,-0.10712,0,0,0,-33.763,-6.3817
-1.8873,0.72675,-0.094066,0,0,0,-33.762,-3.4613
-1.6997,0.80252,-0.094335,0,0,0,-33.794,-99.936
-1.6897,0.80436,-0.09676,0,0,0,-33.797,-108.79
-1.6749,0.80003,-0.11062,0,0,0,-33.807,-139.37
-1.675,0.81247,-0.094659,0,0,0,-33.802,-122.5
-1.6862,0.81078,-0.092023,0,0,0,-33.795,-102.77
-1.3996,0.89886,-0.09665,0,0,0,-34.004,-729.06
-1.3871,0.89861,-0.09875,0,0,0,-34.02,-776.15
-1.3872,0.91144,-0.089203,0,0,0,-34.012,-754.04
-1.3983,0.90962,-0.089387,0,0,0,-33.986,-675.11
-1.3749,0.89933,-0.099786,0,0,0,-34.009,-745
-1.375,0.9122,-0.090301,0,0,0,-34.02,-777.61
-1.2754,0.92395,-0.089911,0,0,0,-34.377,-1848.1
-1.2876,0.92438,-0.090704,0,0,0,-34.284,-1568.8
-1.2877,0.91155,-0.099026,0,0,0,-34.257,-1487.5
-1.2758,0.91118,-0.09821,0,0,0,-34.355,-1782.2
-1.3,0.91161,-0.098731,0,0,0,-34.182,-1262.6
-1.2758,0.8989,-0.10787,0,0,0,-34.379,-1854.7
-1.2999,0.92447,-0.090308,0,0,0,-34.202,-1324.7
-1.7004,0.026043,0.0077938,0,0,0,-33.779,-54.964
-1.689,0.025362,0.0076764,0,0,0,-33.767,-18.876
-1.6883,0.021709,-0.00045881,0,0,0,-33.777,-49.306
-1.7004,0.022105,-0.00060118,0,0,0,-33.784,-68.266
-1.679,0.024544,0.0089092,0,0,0,-33.773,-35.059
-1.676,0.021692,-0.00011355,0,0,0,-33.784,-67.989
-1.5747,0.013099,0.015244,0,0,0,-33.812,-153.87
-1.5747,0.01285,-0.00056139,0,0,0,-33.808,-140.55
-1.588,0.014432,-0.00059809,0,0,0,-33.794,-99.451
-1.5882,0.01468,0.015305,0,0,0,-33.795,-102
-1.6003,0.015832,-0.000555,0,0,0,-33.783,-65.092
-1.6003,0.017022,0.015584,0,0,0,-33.781,-61.13
0.62437,0.025441,0.031223,0,0,0,-33.779,-54.374
0.62437,0.025452,0.015621,0,0,0,-33.778,-51.924
0.61185,0.022469,0.015621,0,0,0,-33.775,-42.752
0.61186,0.022459,0.031225,0,0,0,-33.775,-42.621
0.59973,0.019189,6.6746e-09,0,0,0,-33.881,-360.16
0.59973,0.019188,0.015621,0,0,0,-33.88,-358.36
0.61185,0.02247,2.1356e-09,0,0,0,-33.775,-41.963
0.62437,0.025454,2.7626e-10,0,0,0,-33.778,-50.704
0.59973,0.01918,0.031229,0,0,0,-33.878,-352.55
1.0245,0.015373,0.031253,0,0,0,-33.696,193.41
1.0245,0.015373,0.015627,0,0,0,-33.695,198.64
1.0124,0.018448,0.015627,0,0,0,-33.587,521.28
1.0124,0.018448,0.031253,0,0,0,-33.59,512.49
1.0002,0.020964,-5.4303e-08,0,0,0,-33.543,653.92
1.0002,0.020964,0.015626,0,0,0,-33.544,651.21
1.0124,0.018448,-3.6012e-09,0,0,0,-33.586,523.53
1.0245,0.015374,8.0218e-08,0,0,0,-33.694,199.85
1.0002,0.020965,0.031252,0,0,0,-33.548,639.7
1.125,0.0087763,0.015625,0,0,0,-33.95,-566.15
1.125,0.0087764,-5.4788e-08,0,0,0,-33.95,-566.59
1.1125,0.0088135,0.03125,0,0,0,-33.93,-507.29
1.1,0.0090913,0.031249,0,0,0,-33.908,-441.97
1.205,0.033408,-7.8221e-07,0,0,0,-33.662,295.89
1.205,0.033404,0.015626,0,0,0,-33.664,290.83
1.205,0.033401,0.046884,0,0,0,-33.665,287.68
1.205,0.033404,0.062511,0,0,0,-33.66,302.77
0.9247,0.10874,0.015623,0,0,0,-33.651,331.3
0.9247,0.10874,-1.958e-10,0,0,0,-33.651,329.54
0.91256,0.10548,0.031225,0,0,0,-33.678,247.4
0.9006,0.10133,0.031227,0,0,0,-33.67,271.54
1.2096,0.22484,0.015623,0,0,0,-33.377,1151.7
1.21,0.21239,0.015623,0,0,0,-33.315,1339
1.21,0.21239,0.031238,0,0,0,-33.319,1326
1.2096,0.22484,0.031238,0,0,0,-33.379,1145.7
1.1242,0.29557,-1.7327e-07,0,0,0,-33.644,350.98
1.1242,0.29556,0.015624,0,0,0,-33.645,349.15
1.0997,0.30623,0.031248,0,0,0,-33.617,433.24
1.1115,0.30092,0.031247,0,0,0,-33.587,522.14
1.1242,0.29557,0.031245,0,0,0,-33.646,345.11
0.59935,0.50055,0.03125,0,0,0,-33.711,150.01
0.61257,0.49702,0.03125,0,0,0,-33.745,49.042
0.11209,0.61112,0.03125,0,0,0,-33.775,-42.623
0.11209,0.61112,0.015625,0,0,0,-33.774,-40.676
0.12547,0.60933,0.015625,0,0,0,-33.781,-60.761
0.12547,0.60933,0.03125,0,0,0,-33.784,-69.798
-1.7853,0.80766,0.029583,0,0,0,-33.751,30.521
-1.7739,0.81442,0.015473,0,0,0,-33.753,23.608
-1.7741,0.81066,0.031326,0,0,0,-33.755,18.037
-1.7994,0.79948,0.031389,0,0,0,-33.751,30.877
-1.789,0.80259,0.034328,0,0,0,-33.75,32.276
-1.5738,0.90202,1.7526e-06,0,0,0,-33.798,-111.72
-1.5741,0.90072,0.015827,0,0,0,-33.81,-146.95
-1.5744,0.8971,0.031062,0,0,0,-33.82,-178.74
-1.5853,0.89446,0.029496,0,0,0,-33.804,-129.78
-1.5747,0.013856,0.14062,0,0,0,-33.817,-168.31
-1.5746,0.013932,0.125,0,0,0,-33.82,-178.32
-1.588,0.015524,0.125,0,0,0,-33.8,-117.89
-1.5881,0.015425,0.14062,0,0,0,-33.798,-111.79
-1.6002,0.018187,0.12499,0,0,0,-33.782,-63.984
-1.6002,0.018021,0.14063,0,0,0,-33.782,-63.033
0.6244,0.025578,0.15624,0,0,0,-33.758,9.9449
0.62463,0.024638,0.14124,0,0,0,-33.754,21.515
0.61206,0.021778,0.14112,0,0,0,-33.729,95.955
0.61188,0.022619,0.15629,0,0,0,-33.739,67.007
0.59998,0.017844,0.12548,0,0,0,-33.783,-66.593
0.59985,0.018668,0.14105,0,0,0,-33.814,-158.75
0.61227,0.0206,0.12551,0,0,0,-33.719,126.86
0.62511,0.023164,0.12568,0,0,0,-33.742,57.695
0.59969,0.019338,0.15632,0,0,0,-33.832,-213.83
1.0245,0.015372,0.15625,0,0,0,-33.738,69.445
1.0245,0.015375,0.14062,0,0,0,-33.733,84.365
1.0124,0.018453,0.14062,0,0,0,-33.644,352.39
1.0124,0.01845,0.15625,0,0,0,-33.649,335.67
1.0002,0.020974,0.125,0,0,0,-33.613,442.73
1.0002,0.020972,0.14062,0,0,0,-33.618,430.39
1.0124,0.018454,0.125,0,0,0,-33.639,365.15
1.0245,0.015376,0.125,0,0,0,-33.728,97.404
1.0002,0.020969,0.15625,0,0,0,-33.623,412.62
1.125,0.0087717,0.14062,0,0,0,-33.95,-566.59
1.125,0.0087717,0.125,0,0,0,-33.949,-565.92
1.1125,0.0088082,0.15625,0,0,0,-33.934,-518.23
1.1,0.0090888,0.15625,0,0,0,-33.915,-462.36
1.205,0.033415,0.125,0,0,0,-33.639,367.27
1.205,0.033415,0.14062,0,0,0,-33.636,375.87
1.205,0.033405,0.17187,0,0,0,-33.636,376
1.205,0.033401,0.18749,0,0,0,-33.638,369.28
0.92475,0.10936,0.14108,0,0,0,-33.634,379.58
0.92497,0.10694,0.12799,0,0,0,-33.641,361.43
0.91195,0.10894,0.15511,0,0,0,-33.67,273.01
0.89981,0.10405,0.15501,0,0,0,-33.674,261.48
1.0118,0.31219,0.16513,0,0,0,-33.737,72.552
0.5991,0.49851,0.15576,0,0,0,-33.726,106.04
0.61206,0.49504,0.15573,0,0,0,-33.802,-124.39
0.11207,0.61111,0.15617,0,0,0,-33.776,-45.35
0.11208,0.61112,0.1406,0,0,0,-33.777,-49.439
0.12547,0.60933,0.14061,0,0,0,-33.796,-104.15
0.12545,0.6093,0.15619,0,0,0,-33.796,-105.05
-1.8746,0.71199,0.1253,0,0,0,-33.764,-8.1228
-1.875,0.70162,0.14161,0,0,0,-33.764,-8.0804
-1.5746,0.013902,0.26562,0,0,0,-33.814,-159.55
-1.5747,0.01375,0.24996,0,0,0,-33.812,-154.75
-1.5881,0.015354,0.25001,0,0,0,-33.794,-98.082
-1.588,0.015504,0.26564,0,0,0,-33.794,-98.277
-1.6002,0.018011,0.2501,0,0,0,-33.777,-47.617
-1.6002,0.018184,0.26566,0,0,0,-33.775,-42.579
-0.07516,0.014421,0.26504,0,0,0,-33.607,462.15
-0.087593,0.014271,0.26562,0,0,0,-33.599,487.48
-0.087603,0.025607,0.26836,0,0,0,-33.589,516.72
-0.075191,0.025687,0.2675,0,0,0,-33.597,492.77
0.12483,0.0050101,0.24292,0,0,0,-33.729,95.783
0.12472,0.014771,0.24804,0,0,0,-33.726,105.12
0.099802,0.025684,0.25181,0,0,0,-33.697,192.24
0.11222,0.025783,0.25093,0,0,0,-33.71,152.11
0.12465,0.025865,0.25001,0,0,0,-33.724,110.55
1.0245,0.015371,0.28124,0,0,0,-33.764,-7.8107
1.0245,0.015372,0.26562,0,0,0,-33.763,-7.3821
1.0124,0.018449,0.26562,0,0,0,-33.685,229.39
1.0124,0.018447,0.28125,0,0,0,-33.684,230.45
1.0002,0.020968,0.25,0,0,0,-33.666,284.46
1.0002,0.020965,0.26562,0,0,0,-33.667,281.87
1.0124,0.018451,0.25,0,0,0,-33.683,232.72
1.0245,0.015374,0.25,0,0,0,-33.762,-3.9553
1.0002,0.020963,0.28125,0,0,0,-33.667,283.42
1.125,0.0087803,0.26562,0,0,0,-33.95,-566.05
1.125,0.0087793,0.25,0,0,0,-33.95,-566.57
1.1125,0.0088189,0.28125,0,0,0,-33.936,-524
1.1,0.0090962,0.28125,0,0,0,-33.919,-475.77
1.205,0.033409,0.25,0,0,0,-33.648,337.68
1.205,0.033409,0.26562,0,0,0,-33.651,328.86
1.205,0.033413,0.29687,0,0,0,-33.658,310.38
1.205,0.033414,0.3125,0,0,0,-33.66,302.35
-1.975,0.10053,0.24828,0,0,0,-33.759,5.2951
-1.9746,0.11282,0.24849,0,0,0,-33.759,6.1111
-2,0.12531,0.24642,0,0,0,-33.76,1.716
-1.9871,0.12525,0.24731,0,0,0,-33.76,3.0713
-1.9745,0.12516,0.24868,0,0,0,-33.759,6.0959
-1.8756,0.11257,0.26286,0,0,0,-33.732,86.375
-1.8755,0.10018,0.26239,0,0,0,-33.728,99.479
-1.9003,0.12502,0.25815,0,0,0,-33.744,51.003
-1.8879,0.12507,0.26014,0,0,0,-33.741,61.246
-1.8758,0.12516,0.26332,0,0,0,-33.736,75.723
-1.7751,0.11251,0.2779,0,0,0,-33.646,344.36
-1.7876,0.11252,0.27394,0,0,0,-33.659,306.09
-1.7876,0.125,0.274,0,0,0,-33.671,268.85
-1.7751,0.125,0.27798,0,0,0,-33.662,296.66
-0.075211,0.1125,0.26855,0,0,0,-33.534,680.28
-0.087611,0.1125,0.26963,0,0,0,-33.528,699.91
-0.087611,0.125,0.26963,0,0,0,-33.518,729.31
-0.075211,0.125,0.26855,0,0,0,-33.524,709.96
0.12461,0.099974,0.25113,0,0,0,-33.751,28.679
0.1247,0.11247,0.25238,0,0,0,-33.782,-62.788
0.099858,0.12496,0.25383,0,0,0,-33.58,542.7
0.11221,0.12476,0.25406,0,0,0,-33.653,322.85
0.12462,0.1249,0.25546,0,0,0,-33.801,-120.56
-1.9744,0.2,0.24875,0,0,0,-33.755,18.424
-1.9744,0.2125,0.24875,0,0,0,-33.754,20.672
-2,0.225,0.24668,0,0,0,-33.757,12.073
-1.9871,0.225,0.24748,0,0,0,-33.756,15.649
-1.9744,0.225,0.24875,0,0,0,-33.754,22.247
-1.8756,0.21247,0.26293,0,0,0,-33.731,90.087
-1.8757,0.19991,0.26304,0,0,0,-33.731,88.779
-1.9003,0.22499,0.25816,0,0,0,-33.735,78.45
-1.8879,0.22499,0.26,0,0,0,-33.734,80.497
-1.8756,0.22499,0.2629,0,0,0,-33.731,90.368
-1.7751,0.2125,0.27799,0,0,0,-33.7,182.92
-1.7876,0.2125,0.27402,0,0,0,-33.702,176.05
-1.7876,0.225,0.27402,0,0,0,-33.702,176.09
-1.7751,0.225,0.27799,0,0,0,-33.7,182.17
-0.075211,0.2125,0.26855,0,0,0,-33.5,781.84
-0.087611,0.2125,0.26963,0,0,0,-33.494,800.74
-0.087611,0.225,0.26963,0,0,0,-33.498,790.06
-0.075211,0.225,0.26855,0,0,0,-33.504,770.93
0.12472,0.19976,0.25238,0,0,0,-33.666,285.15
0.12462,0.21243,0.25113,0,0,0,-33.658,310.31
0.099785,0.22499,0.25288,0,0,0,-33.586,526.02
0.11219,0.22499,0.25182,0,0,0,-33.609,455.03
0.12459,0.22498,0.25078,0,0,0,-33.645,349.12
-1.9744,0.3,0.24875,0,0,0,-33.754,22.197
-1.9744,0.3125,0.24875,0,0,0,-33.753,24.448
-2,0.325,0.24669,0,0,0,-33.756,16.203
-1.9871,0.325,0.24749,0,0,0,-33.754,20.798
-1.9744,0.325,0.24876,0,0,0,-33.751,29.322
-1.8822,0.31751,0.28995,0,0,0,-33.755,18.59
-1.8896,0.31776,0.29014,0,0,0,-33.763,-4.7339
-1.8896,0.31016,0.28681,0,0,0,-33.759,5.2339
-1.8819,0.31021,0.28961,0,0,0,-33.747,42.342
-1.8762,0.31229,0.26408,0,0,0,-33.75,31.913
-1.8762,0.30013,0.26407,0,0,0,-33.747,42.539
-1.9003,0.32494,0.25831,0,0,0,-33.74,62.299
-1.888,0.32486,0.26041,0,0,0,-33.747,41.513
-1.898,0.30178,0.28717,0,0,0,-33.759,4.8414
-1.8896,0.30176,0.28681,0,0,0,-33.756,15.112
-1.898,0.31015,0.28717,0,0,0,-33.76,3.2987
-1.8761,0.32455,0.26394,0,0,0,-33.75,33.54
-1.8819,0.30171,0.28962,0,0,0,-33.741,59.502
-1.8982,0.31775,0.29056,0,0,0,-33.76,2.9099
-1.7767,0.31154,0.27736,0,0,0,-33.651,331.17
-1.7886,0.31155,0.27389,0,0,0,-33.667,281.99
-1.7892,0.32276,0.27658,0,0,0,-33.66,301.85
-1.7796,0.32047,0.27862,0,0,0,-33.646,344.31
-0.36398,0.34966,0.31284,0,0,0,-33.843,-247.01
-0.075211,0.3125,0.26855,0,0,0,-33.546,645.48
-0.087611,0.3125,0.26963,0,0,0,-33.54,663.61
-0.087611,0.325,0.26963,0,0,0,-33.545,647.33
-0.075211,0.325,0.26855,0,0,0,-33.551,629.53
0.12474,0.29999,0.25145,0,0,0,-33.492,808.13
0.12474,0.31246,0.25145,0,0,0,-33.514,740.86
0.099784,0.325,0.25287,0,0,0,-33.588,518.46
0.11221,0.32498,0.25188,0,0,0,-33.577,550.92
0.12471,0.32493,0.25126,0,0,0,-33.566,585.1
0.20673,0.31881,0.27037,0,0,0,-34.165,-1211.6
0.21307,0.31047,0.28374,0,0,0,-34.164,-1211
0.20861,0.3186,0.28351,0,0,0,-34.229,-1405.2
0.19877,0.32157,0.26818,0,0,0,-34.306,-1635.8
-1.9741,0.40718,0.26436,0,0,0,-33.732,86.133
-1.9743,0.39792,0.25702,0,0,0,-33.736,75.892
-1.887,0.41206,0.28351,0,0,0,-33.705,167.48
-1.8849,0.4017,0.27915,0,0,0,-33.708,159.75
-1.9,0.41283,0.27921,0,0,0,-33.696,194.48
-0.075211,0.4125,0.26855,0,0,0,-33.591,509.31
-0.087611,0.4125,0.26963,0,0,0,-33.588,519.41
-0.087611,0.425,0.26963,0,0,0,-33.596,496.27
-0.075211,0.425,0.26855,0,0,0,-33.599,486.88
0.025307,0.4,0.25933,0,0,0,-33.658,309.48
0.013068,0.4,0.26166,0,0,0,-33.684,231.36
0.013068,0.4125,0.26166,0,0,0,-33.692,205.56
0.025307,0.4125,0.25933,0,0,0,-33.665,286.49
0.025307,0.425,0.25933,0,0,0,-33.672,265.59
0.013068,0.425,0.26166,0,0,0,-33.7,182.93
0.12458,0.4,0.25067,0,0,0,-33.693,205.28
0.12458,0.4125,0.25067,0,0,0,-33.697,192.52
0.099781,0.425,0.25285,0,0,0,-33.68,243.58
0.11218,0.425,0.25175,0,0,0,-33.69,213.97
0.12458,0.425,0.25067,0,0,0,-33.701,181.15
-1.9878,0.5125,0.27791,0,0,0,-33.755,18.603
-1.9878,0.5,0.27791,0,0,0,-33.754,20.851
-2,0.5,0.27644,0,0,0,-33.756,13.654
-2,0.5125,0.27644,0,0,0,-33.757,12.406
-0.075211,0.5125,0.26855,0,0,0,-33.65,331.48
-0.087611,0.5125,0.26963,0,0,0,-33.648,338.29
-0.087612,0.525,0.26963,0,0,0,-33.655,317.11
-0.075211,0.525,0.26855,0,0,0,-33.658,310.13
0.0253,0.525,0.25933,0,0,0,-33.715,137.3
0.025306,0.5125,0.25933,0,0,0,-33.711,149.23
0.013067,0.5125,0.26166,0,0,0,-33.739,64.406
0.013062,0.52499,0.26167,0,0,0,-33.743,52.648
0.12458,0.5,0.25067,0,0,0,-33.721,120.02
0.12457,0.51249,0.25067,0,0,0,-33.725,108.27
0.099775,0.52497,0.25282,0,0,0,-33.718,129.28
0.11218,0.52496,0.25173,0,0,0,-33.724,111.73
0.12457,0.52494,0.25064,0,0,0,-33.729,95.029
-1.9774,0.61499,0.27213,0,0,0,-33.748,38.555
-1.9879,0.61319,0.27031,0,0,0,-33.756,16.276
-1.9875,0.62486,0.26453,0,0,0,-33.758,7.8782
-1.9752,0.62457,0.2684,0,0,0,-33.753,22.749
-0.78755,0.6122,0.28235,0,0,0,-33.645,347.91
-0.78749,0.61194,0.26845,0,0,0,-33.667,282.47
-0.775,0.61225,0.26795,0,0,0,-33.67,273.76
-0.775,0.61257,0.28198,0,0,0,-33.654,319.66
-0.58758,0.6099,0.30066,0,0,0,-33.742,57.481
-0.58763,0.59942,0.30799,0,0,0,-33.754,19.493
-0.54982,0.63249,0.26526,0,0,0,-33.69,212.17
-0.56107,0.63273,0.26349,0,0,0,-33.658,309.85
-0.56266,0.60994,0.3,0,0,0,-33.751,29.367
-0.55015,0.60992,0.29967,0,0,0,-33.758,9.1654
-0.55029,0.59924,0.30637,0,0,0,-33.763,-6.8212
-0.56275,0.59931,0.3069,0,0,0,-33.76,4.0661
-0.48737,0.63573,0.26391,0,0,0,-33.688,218.84
-0.49979,0.63518,0.26396,0,0,0,-33.686,225.6
-0.49982,0.61073,0.29714,0,0,0,-33.762,-2.0084
-0.48742,0.61065,0.29676,0,0,0,-33.759,4.5381
-0.45002,0.63736,0.26385,0,0,0,-33.702,176.06
-0.46249,0.63683,0.26385,0,0,0,-33.697,192.66
-0.46256,0.61055,0.29586,0,0,0,-33.765,-11.626
-0.45014,0.61057,0.29537,0,0,0,-33.766,-15.058
-0.4002,0.61223,0.29216,0,0,0,-33.757,11.205
-0.38775,0.61219,0.29158,0,0,0,-33.767,-17.626
-0.36269,0.61176,0.29048,0,0,0,-33.78,-56.167
-0.35126,0.61022,0.29081,0,0,0,-33.807,-136.81
-0.24958,0.63303,0.26293,0,0,0,-33.753,24.391
-0.26215,0.63392,0.26324,0,0,0,-33.756,15.563
-1.7605,0.70782,0.2906,0,0,0,-33.787,-78.109
-1.7499,0.70938,0.29127,0,0,0,-33.795,-102.75
-1.5747,0.013857,0.39062,0,0,0,-33.797,-107.78
-1.5746,0.013932,0.375,0,0,0,-33.802,-123.03
-1.588,0.015524,0.375,0,0,0,-33.78,-58.473
-1.5881,0.015426,0.39062,0,0,0,-33.776,-44.838
-1.6002,0.018187,0.37499,0,0,0,-33.761,0.44693
-1.6002,0.018021,0.39063,0,0,0,-33.757,10.582
-1.6003,0.017553,0.4063,0,0,0,-33.753,23.515
-1.5881,0.015138,0.40625,0,0,0,-33.769,-24.509
1.0245,0.015372,0.40625,0,0,0,-33.761,1.297
1.0245,0.01537,0.39062,0,0,0,-33.762,-4.4402
1.0124,0.018446,0.39062,0,0,0,-33.681,241.2
1.0124,0.018447,0.40625,0,0,0,-33.679,246.79
1.0002,0.020962,0.375,0,0,0,-33.66,302.11
1.0002,0.020963,0.39062,0,0,0,-33.662,297.27
1.0124,0.018445,0.375,0,0,0,-33.679,246.78
1.0245,0.015367,0.375,0,0,0,-33.762,-3.0333
1.0002,0.020965,0.40625,0,0,0,-33.66,301.63
1.125,0.0087767,0.39062,0,0,0,-33.947,-558.15
1.125,0.0087718,0.375,0,0,0,-33.948,-561.33
1.1125,0.008814,0.40625,0,0,0,-33.933,-515.57
1.1,0.0090899,0.40625,0,0,0,-33.917,-466.99
1.205,0.033396,0.375,0,0,0,-33.667,281.25
1.205,0.033393,0.39062,0,0,0,-33.669,275.88
1.205,0.033399,0.42188,0,0,0,-33.672,267.59
1.205,0.033402,0.4375,0,0,0,-33.674,261.63
-0.37424,0.10001,0.37708,0,0,0,-33.499,787.02
-0.38727,0.10001,0.39149,0,0,0,-33.514,741.87
-0.38727,0.1125,0.3915,0,0,0,-33.504,771.06
-0.37424,0.1125,0.37709,0,0,0,-33.489,814.82
-0.4006,0.2,0.40609,0,0,0,-33.492,806.28
-0.4006,0.2125,0.40609,0,0,0,-33.494,802.13
-0.38727,0.2125,0.3915,0,0,0,-33.482,837.68
-0.38727,0.2,0.3915,0,0,0,-33.48,841.8
-0.37424,0.225,0.37709,0,0,0,-33.472,867.7
-0.37424,0.2125,0.37709,0,0,0,-33.468,878.83
-0.38727,0.225,0.3915,0,0,0,-33.486,825.87
-0.4006,0.225,0.40609,0,0,0,-33.498,789.69
